Time;Position;Velocity;Acceleration;ActualTime
0;10;0;0;638546757027689473
0,005;9,999755;-0,04905;-0,04905;638546757027759459
0,01;9,999265;-0,09810001;-0,04905;638546757027809466
0,015;9,998529;-0,14715;-0,04905;638546757027869470
0,02;9,997548;-0,1962;-0,04905;638546757027929461
0,025;9,996322;-0,24525;-0,04905;638546757027989464
0,03;9,99485;-0,2943;-0,04905;638546757028039467
0,035;9,993134;-0,34335;-0,04905;638546757028099473
0,04;9,991172;-0,3924;-0,04905;638546757028099473
0,04499999;9,988965;-0,44145;-0,04905;638546757028159454
0,04999999;9,986512;-0,4905;-0,04905;638546757028209461
0,05499999;9,983814;-0,5395501;-0,04905;638546757028259475
0,05999999;9,980871;-0,5886;-0,04905;638546757028319457
0,06499999;9,977683;-0,63765;-0,04905;638546757028369478
0,06999999;9,97425;-0,6867;-0,04905;638546757028429459
0,075;9,970572;-0,73575;-0,04905;638546757028479460
0,08;9,966647;-0,7847999;-0,04905;638546757028529469
0,085;9,962478;-0,8338499;-0,04905;638546757028589451
0,09;9,958063;-0,8828999;-0,04905;638546757028639458
0,09500001;9,953403;-0,9319499;-0,04905;638546757028699472
0,1;9,948499;-0,9809998;-0,04905;638546757028699472
0,105;9,943349;-1,03005;-0,04905;638546757028759456
0,11;9,937953;-1,0791;-0,04905;638546757028809456
0,115;9,932312;-1,12815;-0,04905;638546757028869459
0,12;9,926426;-1,1772;-0,04905;638546757028919461
0,125;9,920295;-1,22625;-0,04905;638546757028969462
0,13;9,913918;-1,2753;-0,04905;638546757029019476
0,135;9,907297;-1,32435;-0,04905;638546757029079465
0,14;9,90043;-1,3734;-0,04905;638546757029139457
0,145;9,893317;-1,42245;-0,04905;638546757029189459
0,15;9,88596;-1,4715;-0,04905;638546757029249452
0,155;9,878357;-1,52055;-0,04905;638546757029249452
0,16;9,870509;-1,5696;-0,04905;638546757029299477
0,165;9,862416;-1,618649;-0,04905;638546757029359451
0,17;9,854077;-1,667699;-0,04905;638546757029409453
0,175;9,845493;-1,716749;-0,04905;638546757029459456
0,18;9,836664;-1,765799;-0,04905;638546757029509464
0,185;9,82759;-1,814849;-0,04905;638546757029569454
0,19;9,818271;-1,863899;-0,04905;638546757029619458
0,1949999;9,808706;-1,912949;-0,04905;638546757029669463
0,1999999;9,798896;-1,961999;-0,04905;638546757029719470
0,2049999;9,78884;-2,011049;-0,04905;638546757029779458
0,2099999;9,77854;-2,060099;-0,04905;638546757029829470
0,2149999;9,767994;-2,109149;-0,04905;638546757029889457
0,2199999;9,757203;-2,1582;-0,04905;638546757029939463
0,2249999;9,746167;-2,20725;-0,04905;638546757029989464
0,2299999;9,734885;-2,2563;-0,04905;638546757030049458
0,2349999;9,723358;-2,30535;-0,04905;638546757030049458
0,2399999;9,711586;-2,3544;-0,04905;638546757030109452
0,2449999;9,699569;-2,40345;-0,04905;638546757030159454
0,2499999;9,687306;-2,4525;-0,04905;638546757030209742
0,2549999;9,674799;-2,50155;-0,04905;638546757030259744
0,2599999;9,662046;-2,5506;-0,04905;638546757030329746
0,2649999;9,649048;-2,59965;-0,04905;638546757030389730
0,2699999;9,635804;-2,6487;-0,04905;638546757030389730
0,2749999;9,622315;-2,697751;-0,04905;638546757030439738
0,2799999;9,608582;-2,746801;-0,04905;638546757030489744
0,2849999;9,594603;-2,795851;-0,04905;638546757030549741
0,2899999;9,580379;-2,844901;-0,04905;638546757030609741
0,2949999;9,565908;-2,893951;-0,04905;638546757030659744
0,2999999;9,551193;-2,943001;-0,04905;638546757030709751
0,3049999;9,536233;-2,992051;-0,04905;638546757030769734
0,3099999;9,521028;-3,041101;-0,04905;638546757030819743
0,3149998;9,505577;-3,090151;-0,04905;638546757030879746
0,3199998;9,489882;-3,139201;-0,04905;638546757030939745
0,3249998;9,47394;-3,188251;-0,04905;638546757030939745
0,3299998;9,457753;-3,237302;-0,04905;638546757030999742
0,3349998;9,441321;-3,286352;-0,04905;638546757031049753
0,3399998;9,424644;-3,335402;-0,04905;638546757031109738
0,3449998;9,407722;-3,384452;-0,04905;638546757031159748
0,3499998;9,390555;-3,433502;-0,04905;638546757031219744
0,3549998;9,373142;-3,482552;-0,04905;638546757031269745
0,3599998;9,355484;-3,531602;-0,04905;638546757031319745
0,3649998;9,337581;-3,580652;-0,04905;638546757031379741
0,3699998;9,319432;-3,629702;-0,04905;638546757031439738
0,3749998;9,301039;-3,678752;-0,04905;638546757031439738
0,3799998;9,2824;-3,727803;-0,04905;638546757031489740
0,3849998;9,263515;-3,776853;-0,04905;638546757031539743
0,3899998;9,244386;-3,825903;-0,04905;638546757031659747
0,3949998;9,225011;-3,874953;-0,04905;638546757031659747
0,3999998;9,205391;-3,924003;-0,04905;638546757031719722
0,4049998;9,185526;-3,973053;-0,04905;638546757031769774
0,4099998;9,165416;-4,022103;-0,04905;638546757031829744
0,4149998;9,14506;-4,071153;-0,04905;638546757031889746
