Time;Position;Velocity;Acceleration;ActualTime
49,31633;0,6347846;-0,2204216;-0,04905;638546765156085137
49,32133;0,6334372;-0,2694716;-0,04905;638546765156145139
49,32633;0,6318446;-0,3185216;-0,04905;638546765156195149
49,33133;0,6300067;-0,3675717;-0,04905;638546765156255146
49,33633;0,6279236;-0,4166217;-0,04905;638546765156255146
49,34134;0,6255953;-0,4656717;-0,04905;638546765156315163
49,34634;0,6230217;-0,5147216;-0,04905;638546765156375154
49,35134;0,6202028;-0,5637716;-0,04905;638546765156435146
49,35634;0,6171387;-0,6128216;-0,04905;638546765156485147
49,36134;0,6138293;-0,6618716;-0,04905;638546765156535151
49,36634;0,6102747;-0,7109215;-0,04905;638546765156595140
49,37134;0,6064749;-0,7599715;-0,04905;638546765156645142
49,37634;0,6024297;-0,8090215;-0,04905;638546765156695146
49,38134;0,5981394;-0,8580714;-0,04905;638546765156755143
49,38634;0,5936038;-0,9071214;-0,04905;638546765156755143
49,39135;0,588823;-0,9561714;-0,04905;638546765156815151
49,39635;0,5837969;-1,005221;-0,04905;638546765156875150
49,40135;0,5785255;-1,054271;-0,04905;638546765156935138
49,40635;0,5730089;-1,103321;-0,04905;638546765156995128
49,41135;0,567247;-1,152371;-0,04905;638546765157045142
49,41635;0,5612399;-1,201421;-0,04905;638546765157105143
49,42135;0,5549875;-1,250471;-0,04905;638546765157105143
49,42635;0,5484899;-1,299521;-0,04905;638546765157165125
49,43135;0,5417471;-1,348571;-0,04905;638546765157215143
49,43636;0,534759;-1,397621;-0,04905;638546765157275145
49,44136;0,5275256;-1,446671;-0,04905;638546765157335134
49,44636;0,520047;-1,495721;-0,04905;638546765157385143
49,45136;0,5123231;-1,544771;-0,04905;638546765157445145
49,45636;0,5043541;-1,593821;-0,04905;638546765157505135
49,46136;0,5085092;1,254258;0,0259992;638546765157505135
49,46636;0,5145352;1,205208;-0,04905;638546765157555136
49,47136;0,5203161;1,156158;-0,04905;638546765157605150
49,47636;0,5258516;1,107108;-0,04905;638546765157665152
49,48137;0,5311419;1,058058;-0,04905;638546765157725135
49,48637;0,5361869;1,009008;-0,04905;638546765157785129
49,49137;0,5409867;0,9599577;-0,04905;638546765157835136
49,49637;0,5455412;0,9109077;-0,04905;638546765157885147
49,50137;0,5498505;0,8618578;-0,04905;638546765157945134
49,50637;0,5539145;0,8128078;-0,04905;638546765158005140
49,51137;0,5577334;0,7637578;-0,04905;638546765158005140
49,51637;0,5613069;0,7147079;-0,04905;638546765158065139
49,52137;0,5646352;0,6656579;-0,04905;638546765158125141
49,52637;0,5677182;0,6166079;-0,04905;638546765158175143
49,53138;0,570556;0,5675579;-0,04905;638546765158225149
49,53638;0,5731485;0,518508;-0,04905;638546765158285145
49,54138;0,5754958;0,469458;-0,04905;638546765158345144
49,54638;0,5775979;0,420408;-0,04905;638546765158405136
49,55138;0,5794547;0,3713579;-0,04905;638546765158405136
49,55638;0,5810662;0,3223079;-0,04905;638546765158455138
49,56138;0,5824325;0,2732579;-0,04905;638546765158505156
49,56638;0,5835536;0,2242079;-0,04905;638546765158565152
49,57138;0,5844293;0,1751579;-0,04905;638546765158625150
49,57639;0,5850599;0,1261079;-0,04905;638546765158685140
49,58139;0,5854452;0,07705793;-0,04905;638546765158735145
49,58639;0,5855852;0,02800792;-0,04905;638546765158795132
49,59139;0,58548;-0,02104208;-0,04905;638546765158845151
49,59639;0,5851295;-0,07009208;-0,04905;638546765158905137
49,60139;0,5845338;-0,1191421;-0,04905;638546765158905137
49,60639;0,5836928;-0,1681921;-0,04905;638546765158965131
49,61139;0,5826066;-0,2172421;-0,04905;638546765159025119
49,61639;0,5812752;-0,2662921;-0,04905;638546765159075136
49,6214;0,5796984;-0,3153421;-0,04905;638546765159125161
49,6264;0,5778765;-0,3643921;-0,04905;638546765159185143
49,6314;0,5758093;-0,4134421;-0,04905;638546765159245125
49,6364;0,5734968;-0,4624921;-0,04905;638546765159295138
49,6414;0,5709391;-0,5115421;-0,04905;638546765159345140
49,6464;0,5681362;-0,5605921;-0,04905;638546765159405129
49,6514;0,565088;-0,609642;-0,04905;638546765159405129
49,6564;0,5617945;-0,658692;-0,04905;638546765159455145
49,6614;0,5582558;-0,707742;-0,04905;638546765159515133
49,6664;0,5544719;-0,7567919;-0,04905;638546765159565147
49,67141;0,5504426;-0,8058419;-0,04905;638546765159615151
49,67641;0,5461681;-0,8548919;-0,04905;638546765159675140
49,68141;0,5416484;-0,9039419;-0,04905;638546765159735140
49,68641;0,5368835;-0,9529918;-0,04905;638546765159785142
49,69141;0,5318733;-1,002042;-0,04905;638546765159845147
49,69641;0,5266178;-1,051092;-0,04905;638546765159905142
49,70141;0,5211171;-1,100142;-0,04905;638546765159905142
49,70641;0,5153711;-1,149192;-0,04905;638546765159965132
49,71141;0,5093799;-1,198242;-0,04905;638546765160025129
49,71642;0,5031435;-1,247292;-0,04905;638546765160075148
49,72142;0,5061104;0,9788028;0,0237882;638546765160135130
49,72642;0,5107591;0,9297528;-0,04905;638546765160185138
49,73142;0,5151626;0,8807029;-0,04905;638546765160235152
49,73642;0,5193209;0,8316529;-0,04905;638546765160295156
49,74142;0,5232339;0,7826029;-0,04905;638546765160355128
49,74642;0,5269017;0,7335529;-0,04905;638546765160355128
49,75142;0,5303242;0,684503;-0,04905;638546765160405142
49,75642;0,5335014;0,635453;-0,04905;638546765160465143
49,76143;0,5364335;0,586403;-0,04905;638546765160525132
49,76643;0,5391202;0,537353;-0,04905;638546765160575141
49,77143;0,5415617;0,488303;-0,04905;638546765160625146
49,77643;0,543758;0,439253;-0,04905;638546765160685137
49,78143;0,545709;0,390203;-0,04905;638546765160735148
49,78643;0,5474148;0,341153;-0,04905;638546765160795136
49,79143;0,5488753;0,292103;-0,04905;638546765160845151
49,79643;0,5500906;0,243053;-0,04905;638546765160905138
49,80143;0,5510606;0,194003;-0,04905;638546765160905138
49,80643;0,5517853;0,144953;-0,04905;638546765160965138
49,81144;0,5522649;0,09590301;-0,04905;638546765161025130
49,81644;0,5524991;0,04685301;-0,04905;638546765161075142
49,82144;0,5524881;-0,002196997;-0,04905;638546765161125143
49,82644;0,5522319;-0,051247;-0,04905;638546765161185136
49,83144;0,5517304;-0,100297;-0,04905;638546765161235147
