Time;Position;Velocity;Acceleration;ActualTime
0.8049994;5.726286;4.661306;-0.04905;638546764696120751
0.8099994;5.749347;4.612256;-0.04905;638546764696175868
0.8149994;5.772163;4.563206;-0.04905;638546764696231048
0.8199994;5.794734;4.514156;-0.04905;638546764696281349
0.8249994;5.81706;4.465106;-0.04905;638546764696336615
0.8299994;5.83914;4.416057;-0.04905;638546764696391616
0.8349994;5.860975;4.367007;-0.04905;638546764696442201
0.8399994;5.882565;4.317957;-0.04905;638546764696497341
0.8449994;5.903909;4.268907;-0.04905;638546764696548041
0.8499994;5.925008;4.219857;-0.04905;638546764696598309
0.8549994;5.945862;4.170807;-0.04905;638546764696653939
0.8599994;5.966471;4.121758;-0.04905;638546764696704186
0.8649994;5.986835;4.072708;-0.04905;638546764696754453
0.8699993;6.006953;4.023658;-0.04905;638546764696809569
0.8749993;6.026826;3.974608;-0.04905;638546764696809569
0.8799993;6.046453;3.925558;-0.04905;638546764696859910
0.8849993;6.065836;3.876508;-0.04905;638546764696914996
0.8899993;6.084973;3.827457;-0.04905;638546764696970117
0.8949993;6.103865;3.778407;-0.04905;638546764697025646
0.8999993;6.122512;3.729357;-0.04905;638546764697081075
0.9049993;6.140913;3.680307;-0.04905;638546764697131421
0.9099993;6.15907;3.631257;-0.04905;638546764697186458
0.9149993;6.17698;3.582207;-0.04905;638546764697237076
0.9199993;6.194646;3.533157;-0.04905;638546764697292151
0.9249993;6.212067;3.484107;-0.04905;638546764697342437
0.9299993;6.229242;3.435057;-0.04905;638546764697397577
0.9349993;6.246172;3.386007;-0.04905;638546764697452706
0.9399993;6.262857;3.336957;-0.04905;638546764697502958
0.9449993;6.279297;3.287906;-0.04905;638546764697558328
0.9499993;6.295491;3.238856;-0.04905;638546764697608594
0.9549993;6.31144;3.189806;-0.04905;638546764697659025
0.9599993;6.327144;3.140756;-0.04905;638546764697709337
0.9649993;6.342603;3.091706;-0.04905;638546764697709337
0.9699993;6.357816;3.042656;-0.04905;638546764697759841
0.9749992;6.372784;2.993606;-0.04905;638546764697814952
0.9799992;6.387507;2.944556;-0.04905;638546764697865207
0.9849992;6.401985;2.895506;-0.04905;638546764697920339
0.9899992;6.416217;2.846456;-0.04905;638546764697975454
0.9949992;6.430204;2.797405;-0.04905;638546764698025682
0.9999992;6.443946;2.748355;-0.04905;638546764698076009
1.004999;6.457442;2.699305;-0.04905;638546764698131484
1.009999;6.470694;2.650255;-0.04905;638546764698181722
1.014999;6.4837;2.601205;-0.04905;638546764698232131
1.019999;6.49646;2.552155;-0.04905;638546764698287102
1.024999;6.508976;2.503105;-0.04905;638546764698342237
1.029999;6.521246;2.454055;-0.04905;638546764698397487
1.034999;6.533271;2.405005;-0.04905;638546764698452617
1.039999;6.545051;2.355955;-0.04905;638546764698502852
1.044999;6.556586;2.306905;-0.04905;638546764698557973
1.049999;6.567875;2.257854;-0.04905;638546764698608499
1.054999;6.578919;2.208804;-0.04905;638546764698664675
1.059999;6.589718;2.159754;-0.04905;638546764698664675
1.064999;6.600271;2.110704;-0.04905;638546764698714960
1.069999;6.610579;2.061654;-0.04905;638546764698770082
1.074999;6.620643;2.012604;-0.04905;638546764698825268
1.079999;6.63046;1.963554;-0.04905;638546764698875829
1.084999;6.640033;1.914504;-0.04905;638546764698931115
1.089999;6.64936;1.865454;-0.04905;638546764698986175
1.094999;6.658442;1.816404;-0.04905;638546764699041303
1.099999;6.667279;1.767354;-0.04905;638546764699096705
1.104999;6.67587;1.718304;-0.04905;638546764699151939
1.109999;6.684216;1.669254;-0.04905;638546764699202187
1.114999;6.692317;1.620204;-0.04905;638546764699252531
1.119999;6.700173;1.571154;-0.04905;638546764699307645
1.124999;6.707784;1.522104;-0.04905;638546764699357883
1.129999;6.715149;1.473054;-0.04905;638546764699413012
1.134999;6.722269;1.424004;-0.04905;638546764699413012
1.139999;6.729144;1.374954;-0.04905;638546764699468405
1.144999;6.735773;1.325904;-0.04905;638546764699518944
1.149999;6.742157;1.276854;-0.04905;638546764699574247
1.154999;6.748296;1.227804;-0.04905;638546764699624651
1.159999;6.75419;1.178754;-0.04905;638546764699679790
1.164999;6.759839;1.129704;-0.04905;638546764699730017
1.169999;6.765242;1.080655;-0.04905;638546764699780275
1.174999;6.7704;1.031605;-0.04905;638546764699830551
1.179999;6.775312;0.9825546;-0.04905;638546764699885632
1.184999;6.77998;0.9335046;-0.04905;638546764699940754
1.189999;6.784402;0.8844546;-0.04905;638546764699991023
1.194999;6.788579;0.8354046;-0.04905;638546764700041286
1.199999;6.792511;0.7863547;-0.04905;638546764700091869
1.204999;6.796198;0.7373047;-0.04905;638546764700151813
1.209999;6.799639;0.6882547;-0.04905;638546764700202306
1.214999;6.802835;0.6392047;-0.04905;638546764700252547
1.219999;6.805786;0.5901548;-0.04905;638546764700307684
1.224999;6.808492;0.5411048;-0.04905;638546764700357951
1.229999;6.810952;0.4920548;-0.04905;638546764700413084
1.234999;6.813167;0.4430048;-0.04905;638546764700413084
1.239999;6.815137;0.3939548;-0.04905;638546764700463090
1.244999;6.816862;0.3449048;-0.04905;638546764700518206
1.249999;6.818341;0.2958548;-0.04905;638546764700573608
1.254999;6.819575;0.2468048;-0.04905;638546764700629011
1.259999;6.820564;0.1977548;-0.04905;638546764700684144
1.264999;6.821307;0.1487048;-0.04905;638546764700739256
1.269999;6.821805;0.09965476;-0.04905;638546764700794386
1.274999;6.822059;0.05060476;-0.04905;638546764700844806
1.279999;6.822066;0.001554757;-0.04905;638546764700899929
1.284999;6.821829;-0.04749525;-0.04905;638546764700955090
1.289999;6.821346;-0.09654525;-0.04905;638546764701010222
1.294999;6.820618;-0.1455953;-0.04905;638546764701010222
1.299999;6.819645;-0.1946453;-0.04905;638546764701060990
1.304999;6.818427;-0.2436953;-0.04905;638546764701116358
1.309999;6.816963;-0.2927453;-0.04905;638546764701166735
1.314999;6.815254;-0.3417953;-0.04905;638546764701221862
1.319999;6.8133;-0.3908453;-0.04905;638546764701272423
1.324999;6.8111;-0.4398953;-0.04905;638546764701327559
1.329999;6.808655;-0.4889453;-0.04905;638546764701382677
1.334999;6.805965;-0.5379953;-0.04905;638546764701437801
1.339999;6.80303;-0.5870453;-0.04905;638546764701488051
1.344999;6.79985;-0.6360953;-0.04905;638546764701543196
1.349999;6.796424;-0.6851453;-0.04905;638546764701594088
1.354999;6.792753;-0.7341952;-0.04905;638546764701649231
1.359999;6.788836;-0.7832452;-0.04905;638546764701699956
1.364999;6.784675;-0.8322952;-0.04905;638546764701755064
1.369999;6.780268;-0.8813452;-0.04905;638546764701805297
1.374999;6.775616;-0.9303951;-0.04905;638546764701855535
1.379999;6.770719;-0.9794451;-0.04905;638546764701905808
1.384999;6.765576;-1.028495;-0.04905;638546764701960928
1.389999;6.760189;-1.077545;-0.04905;638546764701960928
1.394999;6.754556;-1.126595;-0.04905;638546764702011183
1.399999;6.748677;-1.175645;-0.04905;638546764702061760
1.404999;6.742554;-1.224695;-0.04905;638546764702111948
1.409999;6.736185;-1.273745;-0.04905;638546764702162013
1.414999;6.729571;-1.322795;-0.04905;638546764702212279
1.419999;6.722712;-1.371845;-0.04905;638546764702262962
1.424999;6.715607;-1.420895;-0.04905;638546764702318059
1.429999;6.708258;-1.469945;-0.04905;638546764702368310
1.434999;6.700663;-1.518995;-0.04905;638546764702423440
1.439999;6.692822;-1.568045;-0.04905;638546764702478606
1.444999;6.684737;-1.617095;-0.04905;638546764702528969
1.449999;6.676406;-1.666145;-0.04905;638546764702584082
1.454999;6.66783;-1.715195;-0.04905;638546764702634319
1.459999;6.659009;-1.764245;-0.04905;638546764702689445
1.464999;6.649943;-1.813295;-0.04905;638546764702739722
1.469999;6.640631;-1.862345;-0.04905;638546764702794867
1.474999;6.631074;-1.911395;-0.04905;638546764702845140
1.479999;6.621272;-1.960445;-0.04905;638546764702895199
1.484999;6.611225;-2.009495;-0.04905;638546764702946034
1.489999;6.600932;-2.058545;-0.04905;638546764702996269
1.494999;6.590394;-2.107595;-0.04905;638546764703051395
1.499999;6.579611;-2.156645;-0.04905;638546764703101952
1.504999;6.568583;-2.205695;-0.04905;638546764703157070
1.509999;6.557309;-2.254745;-0.04905;638546764703207355
1.514999;6.54579;-2.303795;-0.04905;638546764703262473
1.519999;6.534026;-2.352845;-0.04905;638546764703262473
1.524999;6.522016;-2.401895;-0.04905;638546764703312742
1.529999;6.509761;-2.450945;-0.04905;638546764703368006
1.534999;6.497262;-2.499995;-0.04905;638546764703418325
1.539999;6.484516;-2.549046;-0.04905;638546764703469174
1.544999;6.471526;-2.598096;-0.04905;638546764703519745
1.549999;6.45829;-2.647146;-0.04905;638546764703574840
1.554999;6.444809;-2.696196;-0.04905;638546764703629975
1.559999;6.431083;-2.745246;-0.04905;638546764703680520
1.564999;6.417111;-2.794296;-0.04905;638546764703736152
1.569999;6.402894;-2.843346;-0.04905;638546764703786710
1.574999;6.388433;-2.892396;-0.04905;638546764703846694
1.579999;6.373725;-2.941446;-0.04905;638546764703897222
1.584999;6.358773;-2.990496;-0.04905;638546764703952416
1.589999;6.343575;-3.039546;-0.04905;638546764704002714
