Time;Position;Velocity;Acceleration;ActualTime
1.464999;6.821829;-0.04749525;-0.04905;638544989950326031
1.469999;6.821346;-0.09654525;-0.04905;638544989950377013
1.474999;6.820618;-0.1455953;-0.04905;638544989950431289
1.479999;6.819645;-0.1946453;-0.04905;638544989950481289
1.484999;6.818427;-0.2436953;-0.04905;638544989950533529
1.489999;6.816963;-0.2927453;-0.04905;638544989950593533
1.494999;6.815254;-0.3417953;-0.04905;638544989950647223
1.499999;6.8133;-0.3908453;-0.04905;638544989950708752
1.504999;6.8111;-0.4398953;-0.04905;638544989950760690
1.509999;6.808655;-0.4889453;-0.04905;638544989950813031
1.514999;6.805965;-0.5379953;-0.04905;638544989950869969
1.519999;6.80303;-0.5870453;-0.04905;638544989950869969
1.524999;6.79985;-0.6360953;-0.04905;638544989950920658
1.529999;6.796424;-0.6851453;-0.04905;638544989950974642
1.534999;6.792753;-0.7341952;-0.04905;638544989951034451
1.539999;6.788836;-0.7832452;-0.04905;638544989951093043
1.544999;6.784675;-0.8322952;-0.04905;638544989951146674
1.549999;6.780268;-0.8813452;-0.04905;638544989951199342
1.554999;6.775616;-0.9303951;-0.04905;638544989951252210
1.559999;6.770719;-0.9794451;-0.04905;638544989951307352
1.564999;6.765576;-1.028495;-0.04905;638544989951360423
1.569999;6.760189;-1.077545;-0.04905;638544989951415084
1.574999;6.754556;-1.126595;-0.04905;638544989951415084
1.579999;6.748677;-1.175645;-0.04905;638544989951467247
1.584999;6.742554;-1.224695;-0.04905;638544989951518670
1.589999;6.736185;-1.273745;-0.04905;638544989951568675
1.594999;6.729571;-1.322795;-0.04905;638544989951620671
1.599999;6.722712;-1.371845;-0.04905;638544989951679893
1.604999;6.715607;-1.420895;-0.04905;638544989951737150
1.609999;6.708258;-1.469945;-0.04905;638544989951789603
1.614999;6.700663;-1.518995;-0.04905;638544989951844729
1.619999;6.692822;-1.568045;-0.04905;638544989951896257
1.624999;6.684737;-1.617095;-0.04905;638544989951957693
1.629999;6.676406;-1.666145;-0.04905;638544989952008445
1.634999;6.66783;-1.715195;-0.04905;638544989952059431
1.639999;6.659009;-1.764245;-0.04905;638544989952110353
1.644999;6.649943;-1.813295;-0.04905;638544989952161074
1.649999;6.640631;-1.862345;-0.04905;638544989952212249
1.654999;6.631074;-1.911395;-0.04905;638544989952271777
1.659999;6.621272;-1.960445;-0.04905;638544989952271777
1.664999;6.611225;-2.009495;-0.04905;638544989952321778
1.669999;6.600932;-2.058545;-0.04905;638544989952373342
1.674999;6.590394;-2.107595;-0.04905;638544989952423348
1.679999;6.579611;-2.156645;-0.04905;638544989952476376
1.684999;6.568583;-2.205695;-0.04905;638544989952530949
1.689999;6.557309;-2.254745;-0.04905;638544989952582309
1.694999;6.54579;-2.303795;-0.04905;638544989952634934
1.699999;6.534026;-2.352845;-0.04905;638544989952691599
1.704999;6.522016;-2.401895;-0.04905;638544989952742464
1.709999;6.509761;-2.450945;-0.04905;638544989952799601
1.714999;6.497262;-2.499995;-0.04905;638544989952853177
1.719999;6.484516;-2.549046;-0.04905;638544989952909397
1.724999;6.471526;-2.598096;-0.04905;638544989952969272
1.729999;6.45829;-2.647146;-0.04905;638544989952969272
1.734999;6.444809;-2.696196;-0.04905;638544989953021456
1.739999;6.431083;-2.745246;-0.04905;638544989953072447
1.744999;6.417111;-2.794296;-0.04905;638544989953127728
1.749999;6.402894;-2.843346;-0.04905;638544989953179793
1.754999;6.388433;-2.892396;-0.04905;638544989953230615
1.759999;6.373725;-2.941446;-0.04905;638544989953284375
1.764999;6.358773;-2.990496;-0.04905;638544989953336048
1.769999;6.343575;-3.039546;-0.04905;638544989953386717
1.774999;6.328132;-3.088597;-0.04905;638544989953441863
1.779999;6.312444;-3.137647;-0.04905;638544989953496386
1.784999;6.29651;-3.186697;-0.04905;638544989953548287
1.789999;6.280332;-3.235747;-0.04905;638544989953603684
1.794999;6.263907;-3.284797;-0.04905;638544989953655270
1.799999;6.247238;-3.333847;-0.04905;638544989953706828
1.804999;6.230324;-3.382897;-0.04905;638544989953757991
1.809999;6.213164;-3.431947;-0.04905;638544989953814560
1.814999;6.195759;-3.480997;-0.04905;638544989953814560
1.819999;6.178109;-3.530047;-0.04905;638544989953869009
1.824998;6.160213;-3.579098;-0.04905;638544989953924238
1.829998;6.142072;-3.628148;-0.04905;638544989953975001
1.834998;6.123686;-3.677198;-0.04905;638544989954031909
1.839998;6.105055;-3.726248;-0.04905;638544989954087220
1.844998;6.086178;-3.775298;-0.04905;638544989954138203
1.849998;6.067057;-3.824348;-0.04905;638544989954190479
1.854998;6.047689;-3.873398;-0.04905;638544989954244570
1.859998;6.028077;-3.922448;-0.04905;638544989954300347
1.864998;6.00822;-3.971498;-0.04905;638544989954353743
1.869998;5.988117;-4.020548;-0.04905;638544989954408922
1.874998;5.967769;-4.069598;-0.04905;638544989954462999
1.879998;5.947176;-4.118648;-0.04905;638544989954514205
1.884998;5.926337;-4.167698;-0.04905;638544989954569307
1.889998;5.905253;-4.216748;-0.04905;638544989954569307
1.894998;5.883924;-4.265798;-0.04905;638544989954622050
1.899998;5.86235;-4.314847;-0.04905;638544989954681312
1.904998;5.840531;-4.363897;-0.04905;638544989954732482
1.909998;5.818466;-4.412947;-0.04905;638544989954787651
1.914998;5.796156;-4.461997;-0.04905;638544989954847652
1.919998;5.773601;-4.511047;-0.04905;638544989954899327
1.924998;5.750801;-4.560097;-0.04905;638544989954953089
1.929998;5.727755;-4.609147;-0.04905;638544989955003463
1.934998;5.704464;-4.658196;-0.04905;638544989955058320
1.939998;5.680928;-4.707246;-0.04905;638544989955118322
1.944998;5.657146;-4.756296;-0.04905;638544989955118322
1.949998;5.63312;-4.805346;-0.04905;638544989955170445
1.954998;5.608848;-4.854396;-0.04905;638544989955228086
1.959998;5.584331;-4.903446;-0.04905;638544989955279414
1.964998;5.559568;-4.952496;-0.04905;638544989955335567
1.969998;5.53456;-5.001545;-0.04905;638544989955385879
